f 1m 1f 2m 2f 3m 3f 4m 4f 5m 5f 6m 6f 7m 7f 8m 8f jV0400m jV0400f jV0600m jV0600f jV0200m jV0200f jV0800m jV0800f
4.2292e+006 1.24080e+001 89.626 0.00000e+000 0.000 4.45271e-001 -0.009 0.00000e+000 0.000 5.02580e-001 179.637 1.00000e+000 0.000 1.28588e-001 -87.917 0.00000e+000 0.000 1.31889e-005 179.605 6.11765e-008 -90.026 1.24084e-003 89.626 1.55104e-003 -89.891
4.3288e+006 1.21228e+001 89.616 0.00000e+000 0.000 4.45271e-001 -0.009 0.00000e+000 0.000 5.02580e-001 179.628 1.00000e+000 0.000 1.25637e-001 -87.869 0.00000e+000 0.000 1.31888e-005 179.595 6.26161e-008 -90.027 1.21231e-003 89.616 1.51538e-003 -89.890
4.4306e+006 1.18441e+001 89.606 0.00000e+000 0.000 4.45271e-001 -0.008 0.00000e+000 0.000 5.02579e-001 179.618 1.00000e+000 0.000 1.22754e-001 -87.820 0.00000e+000 0.000 1.31888e-005 179.584 6.40895e-008 -90.028 1.18444e-003 89.606 1.48054e-003 -89.888
4.5349e+006 1.15718e+001 89.595 0.00000e+000 0.000 4.45271e-001 -0.008 0.00000e+000 0.000 5.02579e-001 179.609 1.00000e+000 0.000 1.19937e-001 -87.770 0.00000e+000 0.000 1.31888e-005 179.573 6.55976e-008 -90.030 1.15721e-003 89.595 1.44651e-003 -89.887
4.6416e+006 1.13057e+001 89.585 0.00000e+000 0.000 4.45271e-001 -0.007 0.00000e+000 0.000 5.02578e-001 179.599 1.00000e+000 0.000 1.17186e-001 -87.719 0.00000e+000 0.000 1.31888e-005 179.562 6.71411e-008 -90.031 1.13061e-003 89.585 1.41325e-003 -89.885
4.7508e+006 1.10458e+001 89.574 0.00000e+000 0.000 4.45271e-001 -0.007 0.00000e+000 0.000 5.02578e-001 179.589 1.00000e+000 0.000 1.14497e-001 -87.666 0.00000e+000 0.000 1.31888e-005 179.551 6.87210e-008 -90.032 1.10462e-003 89.574 1.38076e-003 -89.883
4.8626e+006 1.07918e+001 89.563 0.00000e+000 0.000 4.45271e-001 -0.007 0.00000e+000 0.000 5.02577e-001 179.579 1.00000e+000 0.000 1.11871e-001 -87.613 0.00000e+000 0.000 1.31888e-005 179.539 7.03381e-008 -90.033 1.07922e-003 89.563 1.34902e-003 -89.882
4.9770e+006 1.05437e+001 89.552 0.00000e+000 0.000 4.45271e-001 -0.006 0.00000e+000 0.000 5.02576e-001 179.569 1.00000e+000 0.000 1.09305e-001 -87.558 0.00000e+000 0.000 1.31888e-005 179.527 7.19932e-008 -90.034 1.05441e-003 89.552 1.31800e-003 -89.880
5.0941e+006 1.03013e+001 89.540 0.00000e+000 0.000 4.45271e-001 -0.006 0.00000e+000 0.000 5.02576e-001 179.558 1.00000e+000 0.000 1.06798e-001 -87.501 0.00000e+000 0.000 1.31887e-005 179.515 7.36872e-008 -90.035 1.03017e-003 89.540 1.28770e-003 -89.878
5.2140e+006 1.00644e+001 89.528 0.00000e+000 0.000 4.45271e-001 -0.006 0.00000e+000 0.000 5.02575e-001 179.547 1.00000e+000 0.000 1.04349e-001 -87.444 0.00000e+000 0.000 1.31887e-005 179.503 7.54212e-008 -90.036 1.00649e-003 89.528 1.25810e-003 -89.876
5.3367e+006 9.83305e+000 89.516 0.00000e+000 0.000 4.45271e-001 -0.005 0.00000e+000 0.000 5.02574e-001 179.536 1.00000e+000 0.000 1.01957e-001 -87.384 0.00000e+000 0.000 1.31887e-005 179.490 7.71959e-008 -90.037 9.83350e-004 89.516 1.22918e-003 -89.874
5.4623e+006 9.60697e+000 89.504 0.00000e+000 0.000 4.45271e-001 -0.005 0.00000e+000 0.000 5.02574e-001 179.525 1.00000e+000 0.000 9.96197e-002 -87.324 0.00000e+000 0.000 1.31887e-005 179.477 7.90124e-008 -90.039 9.60744e-004 89.504 1.20092e-003 -89.872
5.5908e+006 9.38609e+000 89.491 0.00000e+000 0.000 4.45271e-001 -0.005 0.00000e+000 0.000 5.02573e-001 179.513 1.00000e+000 0.000 9.73362e-002 -87.262 0.00000e+000 0.000 1.31887e-005 179.464 8.08716e-008 -90.040 9.38657e-004 89.491 1.17331e-003 -89.870
5.7224e+006 9.17029e+000 89.478 0.00000e+000 0.000 4.45271e-001 -0.004 0.00000e+000 0.000 5.02572e-001 179.501 1.00000e+000 0.000 9.51054e-002 -87.199 0.00000e+000 0.000 1.31887e-005 179.451 8.27745e-008 -90.041 9.17078e-004 89.478 1.14633e-003 -89.868
5.8570e+006 8.95944e+000 89.465 0.00000e+000 0.000 4.45271e-001 -0.004 0.00000e+000 0.000 5.02571e-001 179.489 1.00000e+000 0.000 9.29261e-002 -87.134 0.00000e+000 0.000 1.31886e-005 179.437 8.47223e-008 -90.042 8.95995e-004 89.465 1.11998e-003 -89.866
5.9948e+006 8.75345e+000 89.452 0.00000e+000 0.000 4.45271e-001 -0.004 0.00000e+000 0.000 5.02570e-001 179.476 1.00000e+000 0.000 9.07970e-002 -87.067 0.00000e+000 0.000 1.31886e-005 179.423 8.67159e-008 -90.044 8.75397e-004 89.452 1.09423e-003 -89.863
6.1359e+006 8.55219e+000 89.438 0.00000e+000 0.000 4.45271e-001 -0.003 0.00000e+000 0.000 5.02569e-001 179.464 1.00000e+000 0.000 8.87171e-002 -87.000 0.00000e+000 0.000 1.31886e-005 179.408 8.87564e-008 -90.045 8.55272e-004 89.438 1.06908e-003 -89.861
6.2803e+006 8.35556e+000 89.424 0.00000e+000 0.000 4.45271e-001 -0.003 0.00000e+000 0.000 5.02568e-001 179.451 1.00000e+000 0.000 8.66851e-002 -86.930 0.00000e+000 0.000 1.31886e-005 179.394 9.08448e-008 -90.046 8.35610e-004 89.424 1.04450e-003 -89.859
6.4281e+006 8.16345e+000 89.410 0.00000e+000 0.000 4.45271e-001 -0.003 0.00000e+000 0.000 5.02567e-001 179.437 1.00000e+000 0.000 8.47000e-002 -86.859 0.00000e+000 0.000 1.31885e-005 179.378 9.29825e-008 -90.048 8.16400e-004 89.410 1.02049e-003 -89.856
6.5793e+006 7.97575e+000 89.395 0.00000e+000 0.000 4.45271e-001 -0.002 0.00000e+000 0.000 5.02566e-001 179.424 1.00000e+000 0.000 8.27608e-002 -86.786 0.00000e+000 0.000 1.31885e-005 179.363 9.51704e-008 -90.049 7.97632e-004 89.395 9.97024e-004 -89.853
6.7342e+006 7.79237e+000 89.380 0.00000e+000 0.000 4.45271e-001 -0.002 0.00000e+000 0.000 5.02565e-001 179.410 1.00000e+000 0.000 8.08663e-002 -86.711 0.00000e+000 0.000 1.31885e-005 179.347 9.74098e-008 -90.050 7.79295e-004 89.380 9.74103e-004 -89.851
6.8926e+006 7.61320e+000 89.365 0.00000e+000 0.000 4.45271e-001 -0.002 0.00000e+000 0.000 5.02564e-001 179.396 1.00000e+000 0.000 7.90156e-002 -86.635 0.00000e+000 0.000 1.31885e-005 179.331 9.97020e-008 -90.052 7.61380e-004 89.365 9.51709e-004 -89.848
7.0548e+006 7.43816e+000 89.349 0.00000e+000 0.000 4.45271e-001 -0.001 0.00000e+000 0.000 5.02563e-001 179.381 1.00000e+000 0.000 7.72076e-002 -86.557 0.00000e+000 0.000 1.31884e-005 179.315 1.02048e-007 -90.053 7.43876e-004 89.349 9.29829e-004 -89.845
7.2208e+006 7.26713e+000 89.333 0.00000e+000 0.000 4.45271e-001 -0.001 0.00000e+000 0.000 5.02562e-001 179.366 1.00000e+000 0.000 7.54414e-002 -86.477 0.00000e+000 0.000 1.31884e-005 179.298 1.04449e-007 -90.055 7.26775e-004 89.333 9.08453e-004 -89.842
7.3907e+006 7.10004e+000 89.317 0.00000e+000 0.000 4.45271e-001 -0.001 0.00000e+000 0.000 5.02560e-001 179.351 1.00000e+000 0.000 7.37160e-002 -86.395 0.00000e+000 0.000 1.31884e-005 179.281 1.06907e-007 -90.056 7.10068e-004 89.317 8.87568e-004 -89.839
7.5646e+006 6.93679e+000 89.300 0.00000e+000 0.000 4.45271e-001 -0.001 0.00000e+000 0.000 5.02559e-001 179.335 1.00000e+000 0.000 7.20305e-002 -86.311 0.00000e+000 0.000 1.31883e-005 179.263 1.09423e-007 -90.058 6.93744e-004 89.300 8.67163e-004 -89.836
7.7426e+006 6.77729e+000 89.283 0.00000e+000 0.000 4.45271e-001 -0.000 0.00000e+000 0.000 5.02557e-001 179.319 1.00000e+000 0.000 7.03839e-002 -86.225 0.00000e+000 0.000 1.31883e-005 179.245 1.11997e-007 -90.059 6.77796e-004 89.283 8.47227e-004 -89.833
7.9248e+006 6.62146e+000 89.265 0.00000e+000 0.000 4.45271e-001 0.000 0.00000e+000 0.000 5.02556e-001 179.303 1.00000e+000 0.000 6.87754e-002 -86.138 0.00000e+000 0.000 1.31883e-005 179.227 1.14633e-007 -90.061 6.62214e-004 89.265 8.27749e-004 -89.830
8.1113e+006 6.46921e+000 89.247 0.00000e+000 0.000 4.45271e-001 0.000 0.00000e+000 0.000 5.02554e-001 179.286 1.00000e+000 0.000 6.72041e-002 -86.048 0.00000e+000 0.000 1.31882e-005 179.208 1.17330e-007 -90.063 6.46991e-004 89.247 8.08720e-004 -89.826
8.3022e+006 6.32046e+000 89.229 0.00000e+000 0.000 4.45271e-001 0.001 0.00000e+000 0.000 5.02553e-001 179.269 1.00000e+000 0.000 6.56692e-002 -85.956 0.00000e+000 0.000 1.31882e-005 179.189 1.20091e-007 -90.064 6.32117e-004 89.229 7.90128e-004 -89.823
8.4975e+006 6.17513e+000 89.210 0.00000e+000 0.000 4.45271e-001 0.001 0.00000e+000 0.000 5.02551e-001 179.252 1.00000e+000 0.000 6.41698e-002 -85.862 0.00000e+000 0.000 1.31881e-005 179.169 1.22917e-007 -90.066 6.17586e-004 89.210 7.71963e-004 -89.819
8.6975e+006 6.03314e+000 89.191 0.00000e+000 0.000 4.45271e-001 0.001 0.00000e+000 0.000 5.02549e-001 179.234 1.00000e+000 0.000 6.27051e-002 -85.766 0.00000e+000 0.000 1.31881e-005 179.149 1.25809e-007 -90.068 6.03389e-004 89.191 7.54216e-004 -89.816
8.9022e+006 5.89441e+000 89.172 0.00000e+000 0.000 4.45271e-001 0.002 0.00000e+000 0.000 5.02547e-001 179.215 1.00000e+000 0.000 6.12744e-002 -85.667 0.00000e+000 0.000 1.31880e-005 179.128 1.28769e-007 -90.070 5.89518e-004 89.172 7.36877e-004 -89.812
9.1116e+006 5.75887e+000 89.151 0.00000e+000 0.000 4.45271e-001 0.002 0.00000e+000 0.000 5.02545e-001 179.197 1.00000e+000 0.000 5.98767e-002 -85.567 0.00000e+000 0.000 1.31880e-005 179.107 1.31799e-007 -90.071 5.75966e-004 89.151 7.19936e-004 -89.808
9.3260e+006 5.62645e+000 89.131 0.00000e+000 0.000 4.45271e-001 0.002 0.00000e+000 0.000 5.02543e-001 179.178 1.00000e+000 0.000 5.85115e-002 -85.463 0.00000e+000 0.000 1.31879e-005 179.086 1.34900e-007 -90.073 5.62725e-004 89.131 7.03385e-004 -89.804
9.5455e+006 5.49707e+000 89.110 0.00000e+000 0.000 4.45271e-001 0.003 0.00000e+000 0.000 5.02541e-001 179.158 1.00000e+000 0.000 5.71779e-002 -85.358 0.00000e+000 0.000 1.31879e-005 179.064 1.38075e-007 -90.075 5.49789e-004 89.110 6.87215e-004 -89.800
9.7701e+006 5.37067e+000 89.089 0.00000e+000 0.000 4.45271e-001 0.003 0.00000e+000 0.000 5.02538e-001 179.138 1.00000e+000 0.000 5.58753e-002 -85.250 0.00000e+000 0.000 1.31878e-005 179.041 1.41324e-007 -90.077 5.37151e-004 89.089 6.71416e-004 -89.796
1.0000e+007 5.24717e+000 89.067 0.00000e+000 0.000 4.45271e-001 0.003 0.00000e+000 0.000 5.02536e-001 179.117 1.00000e+000 0.000 5.46028e-002 -85.140 0.00000e+000 0.000 1.31878e-005 179.018 1.44649e-007 -90.079 5.24803e-004 89.067 6.55981e-004 -89.791
1.0235e+007 5.12651e+000 89.044 0.00000e+000 0.000 4.45271e-001 0.004 0.00000e+000 0.000 5.02533e-001 179.096 1.00000e+000 0.000 5.33599e-002 -85.027 0.00000e+000 0.000 1.31877e-005 178.994 1.48053e-007 -90.081 5.12739e-004 89.044 6.40900e-004 -89.787
1.0476e+007 5.00862e+000 89.021 0.00000e+000 0.000 4.45271e-001 0.004 0.00000e+000 0.000 5.02530e-001 179.075 1.00000e+000 0.000 5.21459e-002 -84.911 0.00000e+000 0.000 1.31876e-005 178.970 1.51536e-007 -90.083 5.00952e-004 89.021 6.26166e-004 -89.782
1.0723e+007 4.89344e+000 88.998 0.00000e+000 0.000 4.45271e-001 0.004 0.00000e+000 0.000 5.02528e-001 179.053 1.00000e+000 0.000 5.09601e-002 -84.793 0.00000e+000 0.000 1.31876e-005 178.946 1.55102e-007 -90.085 4.89436e-004 88.998 6.11771e-004 -89.778
1.0975e+007 4.78091e+000 88.974 0.00000e+000 0.000 4.45271e-001 0.005 0.00000e+000 0.000 5.02525e-001 179.030 1.00000e+000 0.000 4.98018e-002 -84.672 0.00000e+000 0.000 1.31875e-005 178.920 1.58751e-007 -90.087 4.78186e-004 88.974 5.97707e-004 -89.773
1.1233e+007 4.67097e+000 88.949 0.00000e+000 0.000 4.45271e-001 0.005 0.00000e+000 0.000 5.02522e-001 179.007 1.00000e+000 0.000 4.86705e-002 -84.548 0.00000e+000 0.000 1.31874e-005 178.894 1.62487e-007 -90.090 4.67193e-004 88.949 5.83966e-004 -89.768
1.1498e+007 4.56355e+000 88.924 0.00000e+000 0.000 4.45271e-001 0.005 0.00000e+000 0.000 5.02518e-001 178.984 1.00000e+000 0.000 4.75655e-002 -84.422 0.00000e+000 0.000 1.31873e-005 178.868 1.66310e-007 -90.092 4.56454e-004 88.924 5.70541e-004 -89.763
1.1768e+007 4.45860e+000 88.898 0.00000e+000 0.000 4.45271e-001 0.006 0.00000e+000 0.000 5.02515e-001 178.960 1.00000e+000 0.000 4.64862e-002 -84.292 0.00000e+000 0.000 1.31872e-005 178.841 1.70223e-007 -90.094 4.45961e-004 88.898 5.57425e-004 -89.758
1.2045e+007 4.35607e+000 88.872 0.00000e+000 0.000 4.45271e-001 0.006 0.00000e+000 0.000 5.02511e-001 178.935 1.00000e+000 0.000 4.54321e-002 -84.160 0.00000e+000 0.000 1.31872e-005 178.813 1.74229e-007 -90.097 4.35710e-004 88.872 5.44610e-004 -89.753
1.2328e+007 4.25589e+000 88.845 0.00000e+000 0.000 4.45271e-001 0.006 0.00000e+000 0.000 5.02508e-001 178.910 1.00000e+000 0.000 4.44026e-002 -84.025 0.00000e+000 0.000 1.31871e-005 178.785 1.78328e-007 -90.099 4.25694e-004 88.845 5.32090e-004 -89.747
1.2619e+007 4.15801e+000 88.817 0.00000e+000 0.000 4.45272e-001 0.007 0.00000e+000 0.000 5.02504e-001 178.884 1.00000e+000 0.000 4.33970e-002 -83.886 0.00000e+000 0.000 1.31870e-005 178.756 1.82524e-007 -90.101 4.15909e-004 88.817 5.19858e-004 -89.742
1.2915e+007 4.06238e+000 88.789 0.00000e+000 0.000 4.45272e-001 0.007 0.00000e+000 0.000 5.02500e-001 178.857 1.00000e+000 0.000 4.24149e-002 -83.745 0.00000e+000 0.000 1.31869e-005 178.726 1.86819e-007 -90.104 4.06349e-004 88.789 5.07907e-004 -89.736
1.3219e+007 3.96895e+000 88.760 0.00000e+000 0.000 4.45272e-001 0.007 0.00000e+000 0.000 5.02495e-001 178.830 1.00000e+000 0.000 4.14558e-002 -83.600 0.00000e+000 0.000 1.31868e-005 178.696 1.91215e-007 -90.107 3.97008e-004 88.760 4.96230e-004 -89.730
1.3530e+007 3.87767e+000 88.731 0.00000e+000 0.000 4.45272e-001 0.008 0.00000e+000 0.000 5.02491e-001 178.802 1.00000e+000 0.000 4.05191e-002 -83.452 0.00000e+000 0.000 1.31867e-005 178.665 1.95714e-007 -90.109 3.87883e-004 88.731 4.84823e-004 -89.724
1.3849e+007 3.78848e+000 88.700 0.00000e+000 0.000 4.45272e-001 0.008 0.00000e+000 0.000 5.02486e-001 178.774 1.00000e+000 0.000 3.96043e-002 -83.300 0.00000e+000 0.000 1.31865e-005 178.633 2.00319e-007 -90.112 3.78967e-004 88.701 4.73677e-004 -89.718
1.4175e+007 3.70134e+000 88.669 0.00000e+000 0.000 4.45272e-001 0.008 0.00000e+000 0.000 5.02481e-001 178.745 1.00000e+000 0.000 3.87109e-002 -83.145 0.00000e+000 0.000 1.31864e-005 178.600 2.05032e-007 -90.115 3.70256e-004 88.670 4.62788e-004 -89.712
1.4508e+007 3.61621e+000 88.638 0.00000e+000 0.000 4.45272e-001 0.009 0.00000e+000 0.000 5.02476e-001 178.715 1.00000e+000 0.000 3.78385e-002 -82.987 0.00000e+000 0.000 1.31863e-005 178.567 2.09857e-007 -90.117 3.61746e-004 88.638 4.52149e-004 -89.706
1.4850e+007 3.53303e+000 88.605 0.00000e+000 0.000 4.45272e-001 0.009 0.00000e+000 0.000 5.02471e-001 178.685 1.00000e+000 0.000 3.69865e-002 -82.825 0.00000e+000 0.000 1.31862e-005 178.533 2.14794e-007 -90.120 3.53431e-004 88.606 4.41755e-004 -89.699
1.5199e+007 3.45177e+000 88.572 0.00000e+000 0.000 4.45272e-001 0.010 0.00000e+000 0.000 5.02465e-001 178.654 1.00000e+000 0.000 3.61545e-002 -82.660 0.00000e+000 0.000 1.31860e-005 178.498 2.19848e-007 -90.123 3.45307e-004 88.572 4.31599e-004 -89.692
1.5557e+007 3.37237e+000 88.538 0.00000e+000 0.000 4.45272e-001 0.010 0.00000e+000 0.000 5.02459e-001 178.622 1.00000e+000 0.000 3.53421e-002 -82.491 0.00000e+000 0.000 1.31859e-005 178.463 2.25021e-007 -90.126 3.37370e-004 88.539 4.21677e-004 -89.685
1.5923e+007 3.29479e+000 88.504 0.00000e+000 0.000 4.45272e-001 0.010 0.00000e+000 0.000 5.02453e-001 178.590 1.00000e+000 0.000 3.45487e-002 -82.318 0.00000e+000 0.000 1.31857e-005 178.426 2.30315e-007 -90.129 3.29616e-004 88.504 4.11984e-004 -89.678
1.6298e+007 3.21900e+000 88.468 0.00000e+000 0.000 4.45272e-001 0.011 0.00000e+000 0.000 5.02446e-001 178.556 1.00000e+000 0.000 3.37741e-002 -82.141 0.00000e+000 0.000 1.31856e-005 178.389 2.35734e-007 -90.132 3.22040e-004 88.468 4.02513e-004 -89.671
1.6681e+007 3.14495e+000 88.432 0.00000e+000 0.000 4.45272e-001 0.011 0.00000e+000 0.000 5.02439e-001 178.522 1.00000e+000 0.000 3.30177e-002 -81.960 0.00000e+000 0.000 1.31854e-005 178.351 2.41281e-007 -90.136 3.14638e-004 88.432 3.93260e-004 -89.664
1.7074e+007 3.07260e+000 88.395 0.00000e+000 0.000 4.45272e-001 0.012 0.00000e+000 0.000 5.02432e-001 178.487 1.00000e+000 0.000 3.22791e-002 -81.776 0.00000e+000 0.000 1.31852e-005 178.312 2.46958e-007 -90.139 3.07407e-004 88.395 3.84219e-004 -89.656
1.7475e+007 3.00191e+000 88.356 0.00000e+000 0.000 4.45272e-001 0.012 0.00000e+000 0.000 5.02425e-001 178.451 1.00000e+000 0.000 3.15580e-002 -81.587 0.00000e+000 0.000 1.31850e-005 178.272 2.52768e-007 -90.142 3.00341e-004 88.357 3.75387e-004 -89.648
1.7886e+007 2.93285e+000 88.318 0.00000e+000 0.000 4.45272e-001 0.012 0.00000e+000 0.000 5.02417e-001 178.415 1.00000e+000 0.000 3.08540e-002 -81.394 0.00000e+000 0.000 1.31848e-005 178.231 2.58715e-007 -90.146 2.93439e-004 88.318 3.66757e-004 -89.640
1.8307e+007 2.86537e+000 88.278 0.00000e+000 0.000 4.45272e-001 0.013 0.00000e+000 0.000 5.02409e-001 178.377 1.00000e+000 0.000 3.01666e-002 -81.197 0.00000e+000 0.000 1.31846e-005 178.189 2.64803e-007 -90.149 2.86695e-004 88.278 3.58326e-004 -89.632
1.8738e+007 2.79945e+000 88.237 0.00000e+000 0.000 4.45272e-001 0.013 0.00000e+000 0.000 5.02400e-001 178.339 1.00000e+000 0.000 2.94956e-002 -80.996 0.00000e+000 0.000 1.31844e-005 178.146 2.71033e-007 -90.153 2.80106e-004 88.238 3.50089e-004 -89.624
1.9179e+007 2.73503e+000 88.195 0.00000e+000 0.000 4.45272e-001 0.014 0.00000e+000 0.000 5.02391e-001 178.300 1.00000e+000 0.000 2.88404e-002 -80.790 0.00000e+000 0.000 1.31842e-005 178.102 2.77410e-007 -90.157 2.73668e-004 88.196 3.42042e-004 -89.615
1.9630e+007 2.67210e+000 88.152 0.00000e+000 0.000 4.45272e-001 0.014 0.00000e+000 0.000 5.02382e-001 178.260 1.00000e+000 0.000 2.82009e-002 -80.580 0.00000e+000 0.000 1.31840e-005 178.057 2.83936e-007 -90.160 2.67379e-004 88.153 3.34179e-004 -89.606
2.0092e+007 2.61062e+000 88.109 0.00000e+000 0.000 4.45272e-001 0.015 0.00000e+000 0.000 5.02372e-001 178.219 1.00000e+000 0.000 2.75765e-002 -80.365 0.00000e+000 0.000 1.31837e-005 178.011 2.90617e-007 -90.164 2.61234e-004 88.110 3.26497e-004 -89.597
2.0565e+007 2.55054e+000 88.064 0.00000e+000 0.000 4.45272e-001 0.015 0.00000e+000 0.000 5.02361e-001 178.177 1.00000e+000 0.000 2.69671e-002 -80.146 0.00000e+000 0.000 1.31835e-005 177.964 2.97454e-007 -90.168 2.55231e-004 88.065 3.18991e-004 -89.588
2.1049e+007 2.49185e+000 88.018 0.00000e+000 0.000 4.45272e-001 0.016 0.00000e+000 0.000 5.02350e-001 178.134 1.00000e+000 0.000 2.63723e-002 -79.922 0.00000e+000 0.000 1.31832e-005 177.916 3.04452e-007 -90.172 2.49365e-004 88.019 3.11659e-004 -89.579
2.1544e+007 2.43450e+000 87.971 0.00000e+000 0.000 4.45272e-001 0.016 0.00000e+000 0.000 5.02339e-001 178.090 1.00000e+000 0.000 2.57916e-002 -79.694 0.00000e+000 0.000 1.31829e-005 177.867 3.11615e-007 -90.176 2.43635e-004 87.973 3.04495e-004 -89.569
2.2051e+007 2.37847e+000 87.923 0.00000e+000 0.000 4.45272e-001 0.017 0.00000e+000 0.000 5.02327e-001 178.045 1.00000e+000 0.000 2.52249e-002 -79.460 0.00000e+000 0.000 1.31826e-005 177.816 3.18946e-007 -90.181 2.38036e-004 87.925 2.97495e-004 -89.559
2.2570e+007 2.32373e+000 87.874 0.00000e+000 0.000 4.45272e-001 0.017 0.00000e+000 0.000 5.02315e-001 177.999 1.00000e+000 0.000 2.46719e-002 -79.222 0.00000e+000 0.000 1.31823e-005 177.765 3.26450e-007 -90.185 2.32566e-004 87.876 2.90657e-004 -89.549
2.3101e+007 2.27024e+000 87.824 0.00000e+000 0.000 4.45272e-001 0.018 0.00000e+000 0.000 5.02302e-001 177.951 1.00000e+000 0.000 2.41321e-002 -78.979 0.00000e+000 0.000 1.31820e-005 177.712 3.34130e-007 -90.189 2.27222e-004 87.826 2.83975e-004 -89.539
2.3645e+007 2.21798e+000 87.773 0.00000e+000 0.000 4.45273e-001 0.018 0.00000e+000 0.000 5.02288e-001 177.903 1.00000e+000 0.000 2.36053e-002 -78.731 0.00000e+000 0.000 1.31817e-005 177.658 3.41991e-007 -90.194 2.22001e-004 87.775 2.77448e-004 -89.528
2.4201e+007 2.16692e+000 87.720 0.00000e+000 0.000 4.45273e-001 0.019 0.00000e+000 0.000 5.02273e-001 177.854 1.00000e+000 0.000 2.30913e-002 -78.478 0.00000e+000 0.000 1.31813e-005 177.603 3.50037e-007 -90.198 2.16900e-004 87.722 2.71070e-004 -89.517
2.4771e+007 2.11704e+000 87.666 0.00000e+000 0.000 4.45273e-001 0.019 0.00000e+000 0.000 5.02258e-001 177.803 1.00000e+000 0.000 2.25898e-002 -78.219 0.00000e+000 0.000 1.31809e-005 177.546 3.58271e-007 -90.203 2.11917e-004 87.668 2.64839e-004 -89.506
2.5354e+007 2.06830e+000 87.611 0.00000e+000 0.000 4.45273e-001 0.020 0.00000e+000 0.000 5.02243e-001 177.751 1.00000e+000 0.000 2.21004e-002 -77.955 0.00000e+000 0.000 1.31806e-005 177.488 3.66700e-007 -90.208 2.07048e-004 87.614 2.58752e-004 -89.495
2.5950e+007 2.02068e+000 87.555 0.00000e+000 0.000 4.45273e-001 0.020 0.00000e+000 0.000 5.02226e-001 177.699 1.00000e+000 0.000 2.16229e-002 -77.686 0.00000e+000 0.000 1.31802e-005 177.429 3.75326e-007 -90.213 2.02291e-004 87.557 2.52804e-004 -89.483
2.6561e+007 1.97415e+000 87.497 0.00000e+000 0.000 4.45273e-001 0.021 0.00000e+000 0.000 5.02209e-001 177.644 1.00000e+000 0.000 2.11571e-002 -77.412 0.00000e+000 0.000 1.31797e-005 177.368 3.84156e-007 -90.218 1.97643e-004 87.500 2.46993e-004 -89.471
2.7186e+007 1.92869e+000 87.438 0.00000e+000 0.000 4.45273e-001 0.022 0.00000e+000 0.000 5.02191e-001 177.589 1.00000e+000 0.000 2.07026e-002 -77.132 0.00000e+000 0.000 1.31793e-005 177.306 3.93193e-007 -90.223 1.93102e-004 87.441 2.41316e-004 -89.459
2.7826e+007 1.88427e+000 87.378 0.00000e+000 0.000 4.45273e-001 0.022 0.00000e+000 0.000 5.02172e-001 177.532 1.00000e+000 0.000 2.02593e-002 -76.847 0.00000e+000 0.000 1.31788e-005 177.243 4.02442e-007 -90.228 1.88666e-004 87.381 2.35769e-004 -89.447
2.8480e+007 1.84087e+000 87.316 0.00000e+000 0.000 4.45273e-001 0.023 0.00000e+000 0.000 5.02152e-001 177.474 1.00000e+000 0.000 1.98269e-002 -76.556 0.00000e+000 0.000 1.31783e-005 177.178 4.11909e-007 -90.234 1.84332e-004 87.319 2.30350e-004 -89.434
2.9151e+007 1.79847e+000 87.253 0.00000e+000 0.000 4.45273e-001 0.023 0.00000e+000 0.000 5.02131e-001 177.415 1.00000e+000 0.000 1.94052e-002 -76.260 0.00000e+000 0.000 1.31778e-005 177.111 4.21599e-007 -90.239 1.80098e-004 87.256 2.25055e-004 -89.421
2.9836e+007 1.75704e+000 87.188 0.00000e+000 0.000 4.45273e-001 0.024 0.00000e+000 0.000 5.02109e-001 177.354 1.00000e+000 0.000 1.89939e-002 -75.958 0.00000e+000 0.000 1.31773e-005 177.043 4.31516e-007 -90.245 1.75961e-004 87.192 2.19882e-004 -89.407
3.0539e+007 1.71657e+000 87.122 0.00000e+000 0.000 4.45274e-001 0.025 0.00000e+000 0.000 5.02086e-001 177.291 1.00000e+000 0.000 1.85928e-002 -75.650 0.00000e+000 0.000 1.31767e-005 176.973 4.41667e-007 -90.251 1.71919e-004 87.126 2.14829e-004 -89.394
3.1257e+007 1.67702e+000 87.054 0.00000e+000 0.000 4.45274e-001 0.025 0.00000e+000 0.000 5.02062e-001 177.228 1.00000e+000 0.000 1.82016e-002 -75.337 0.00000e+000 0.000 1.31761e-005 176.902 4.52056e-007 -90.257 1.67970e-004 87.058 2.09891e-004 -89.380
3.1993e+007 1.63837e+000 86.985 0.00000e+000 0.000 4.45274e-001 0.026 0.00000e+000 0.000 5.02037e-001 177.162 1.00000e+000 0.000 1.78203e-002 -75.017 0.00000e+000 0.000 1.31755e-005 176.829 4.62689e-007 -90.263 1.64112e-004 86.989 2.05067e-004 -89.365
3.2745e+007 1.60062e+000 86.914 0.00000e+000 0.000 4.45274e-001 0.027 0.00000e+000 0.000 5.02011e-001 177.096 1.00000e+000 0.000 1.74484e-002 -74.692 0.00000e+000 0.000 1.31749e-005 176.755 4.73572e-007 -90.269 1.60343e-004 86.919 2.00354e-004 -89.350
